business_id|unique_word_count|word_data
X2xFkUWs2_cJxoYwh2cB6w|154|{"small": [1, "MRlI0sF9f2P_Wmhb_-7kpg"], "hole": [1, "MRlI0sF9f2P_Wmhb_-7kpg"], "wall": [1, "MRlI0sF9f2P_Wmhb_-7kpg"], "sushi": [5, "MRlI0sF9f2P_Wmhb_-7kpg", "bqUt3xBVuxPGv74UZ0aBvg", "m1RbIJ1PyBbPH2L0mgORgg", "E1rYCqi9QMK_GyyyFWCuBw", "vE-Y9sBf-NFDkiYx_v7AAg"], "joint": [1, "MRlI0sF9f2P_Wmhb_-7kpg"], "street": [1, "MRlI0sF9f2P_Wmhb_-7kpg"], "got": [1, "MRlI0sF9f2P_Wmhb_-7kpg"], "take": [1, "MRlI0sF9f2P_Wmhb_-7kpg"], "great": [2, "MRlI0sF9f2P_Wmhb_-7kpg", "bqUt3xBVuxPGv74UZ0aBvg"], "loved": [1, "MRlI0sF9f2P_Wmhb_-7kpg"], "roll": [4, "MRlI0sF9f2P_Wmhb_-7kpg", "bqUt3xBVuxPGv74UZ0aBvg", "E1rYCqi9QMK_GyyyFWCuBw", "tE-DkHekZUXd2WE9vTkd1w"], "box": [1, "MRlI0sF9f2P_Wmhb_-7kpg"], "labeled": [1, "MRlI0sF9f2P_Wmhb_-7kpg"], "tell": [2, "MRlI0sF9f2P_Wmhb_-7kpg", "vE-Y9sBf-NFDkiYx_v7AAg"], "u": [2, "MRlI0sF9f2P_Wmhb_-7kpg", "tE-DkHekZUXd2WE9vTkd1w"], "wish": [1, "MRlI0sF9f2P_Wmhb_-7kpg"], "place": [3, "MRlI0sF9f2P_Wmhb_-7kpg", "E1rYCqi9QMK_GyyyFWCuBw", "vE-Y9sBf-NFDkiYx_v7AAg"], "fresh": [4, "MRlI0sF9f2P_Wmhb_-7kpg", "m1RbIJ1PyBbPH2L0mgORgg", "vE-Y9sBf-NFDkiYx_v7AAg", "tE-DkHekZUXd2WE9vTkd1w"], "delicious": [4, "MRlI0sF9f2P_Wmhb_-7kpg", "bqUt3xBVuxPGv74UZ0aBvg", "vE-Y9sBf-NFDkiYx_v7AAg", "tE-DkHekZUXd2WE9vTkd1w"], "glad": [3, "MRlI0sF9f2P_Wmhb_-7kpg", "bqUt3xBVuxPGv74UZ0aBvg", "vE-Y9sBf-NFDkiYx_v7AAg"], "close": [1, "MRlI0sF9f2P_Wmhb_-7kpg"], "addition": [1, "MRlI0sF9f2P_Wmhb_-7kpg"], "westshore": [2, "MRlI0sF9f2P_Wmhb_-7kpg", "m1RbIJ1PyBbPH2L0mgORgg"], "area": [2, "MRlI0sF9f2P_Wmhb_-7kpg", "m1RbIJ1PyBbPH2L0mgORgg"], "cant": [3, "MRlI0sF9f2P_Wmhb_-7kpg", "E1rYCqi9QMK_GyyyFWCuBw", "vE-Y9sBf-NFDkiYx_v7AAg"], "wait": [2, "MRlI0sF9f2P_Wmhb_-7kpg", "vE-Y9sBf-NFDkiYx_v7AAg"], "explore": [1, "MRlI0sF9f2P_Wmhb_-7kpg"], "menu": [3, "MRlI0sF9f2P_Wmhb_-7kpg", "E1rYCqi9QMK_GyyyFWCuBw", "vE-Y9sBf-NFDkiYx_v7AAg"], "item": [1, "MRlI0sF9f2P_Wmhb_-7kpg"], "good": [1, "bqUt3xBVuxPGv74UZ0aBvg"], "found": [1, "bqUt3xBVuxPGv74UZ0aBvg"], "hidden": [1, "bqUt3xBVuxPGv74UZ0aBvg"], "gem": [2, "bqUt3xBVuxPGv74UZ0aBvg", "m1RbIJ1PyBbPH2L0mgORgg"], "accidentally": [1, "bqUt3xBVuxPGv74UZ0aBvg"], "im": [3, "bqUt3xBVuxPGv74UZ0aBvg", "E1rYCqi9QMK_GyyyFWCuBw", "vE-Y9sBf-NFDkiYx_v7AAg"], "right": [2, "bqUt3xBVuxPGv74UZ0aBvg", "E1rYCqi9QMK_GyyyFWCuBw"], "amount": [1, "bqUt3xBVuxPGv74UZ0aBvg"], "rice": [2, "bqUt3xBVuxPGv74UZ0aBvg", "E1rYCqi9QMK_GyyyFWCuBw"], "around": [1, "bqUt3xBVuxPGv74UZ0aBvg"], "service": [2, "bqUt3xBVuxPGv74UZ0aBvg", "vE-Y9sBf-NFDkiYx_v7AAg"], "also": [2, "bqUt3xBVuxPGv74UZ0aBvg", "E1rYCqi9QMK_GyyyFWCuBw"], "really": [2, "bqUt3xBVuxPGv74UZ0aBvg", "vE-Y9sBf-NFDkiYx_v7AAg"], "quick": [1, "bqUt3xBVuxPGv74UZ0aBvg"], "friendly": [1, "bqUt3xBVuxPGv74UZ0aBvg"], "definitely": [2, "bqUt3xBVuxPGv74UZ0aBvg", "vE-Y9sBf-NFDkiYx_v7AAg"], "back": [3, "bqUt3xBVuxPGv74UZ0aBvg", "E1rYCqi9QMK_GyyyFWCuBw", "vE-Y9sBf-NFDkiYx_v7AAg"], "say": [2, "m1RbIJ1PyBbPH2L0mgORgg", "E1rYCqi9QMK_GyyyFWCuBw"], "wow": [2, "m1RbIJ1PyBbPH2L0mgORgg", "tE-DkHekZUXd2WE9vTkd1w"], "new": [1, "m1RbIJ1PyBbPH2L0mgORgg"], "local": [1, "m1RbIJ1PyBbPH2L0mgORgg"], "disappoint": [2, "m1RbIJ1PyBbPH2L0mgORgg", "E1rYCqi9QMK_GyyyFWCuBw"], "south": [1, "m1RbIJ1PyBbPH2L0mgORgg"], "tampa": [2, "m1RbIJ1PyBbPH2L0mgORgg", "E1rYCqi9QMK_GyyyFWCuBw"], "restaurant": [1, "m1RbIJ1PyBbPH2L0mgORgg"], "must": [1, "m1RbIJ1PyBbPH2L0mgORgg"], "try": [2, "m1RbIJ1PyBbPH2L0mgORgg", "vE-Y9sBf-NFDkiYx_v7AAg"], "every": [1, "m1RbIJ1PyBbPH2L0mgORgg"], "piece": [1, "m1RbIJ1PyBbPH2L0mgORgg"], "fish": [1, "m1RbIJ1PyBbPH2L0mgORgg"], "incredibly": [1, "m1RbIJ1PyBbPH2L0mgORgg"], "flavor": [1, "m1RbIJ1PyBbPH2L0mgORgg"], "texture": [1, "m1RbIJ1PyBbPH2L0mgORgg"], "combination": [1, "m1RbIJ1PyBbPH2L0mgORgg"], "unreal": [1, "m1RbIJ1PyBbPH2L0mgORgg"], "blu": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "da": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "ba": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "dee": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "di": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "sorry": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "bring": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "eiffel": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "lol": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "made": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "road": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "trip": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "check": [2, "E1rYCqi9QMK_GyyyFWCuBw", "tE-DkHekZUXd2WE9vTkd1w"], "newly": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "opened": [2, "E1rYCqi9QMK_GyyyFWCuBw", "vE-Y9sBf-NFDkiYx_v7AAg"], "bluwave": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "crystal": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "addiction": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "paper": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "choice": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "tuna": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "salmon": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "yellowtail": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "avocado": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "cucumber": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "crunchies": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "greenleaf": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "lettuce": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "cabbage": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "topped": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "spicy": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "mayo": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "wasabi": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "roe": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "quite": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "name": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "think": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "felt": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "food": [2, "E1rYCqi9QMK_GyyyFWCuBw", "vE-Y9sBf-NFDkiYx_v7AAg"], "high": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "eating": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "jk": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "left": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "wasnt": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "chef": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "highly": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "delectable": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "seaweed": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "salad": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "go": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "wrong": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "yum": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "artistry": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "establishment": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "beautiful": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "cozy": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "recommended": [1, "E1rYCqi9QMK_GyyyFWCuBw"], "amazing": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "ive": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "wanting": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "stop": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "since": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "finally": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "decor": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "modern": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "clean": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "top": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "like": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "feel": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "fancy": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "decoration": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "hoping": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "distract": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "lackluster": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "owner": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "harry": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "care": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "quality": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "customer": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "everything": [2, "vE-Y9sBf-NFDkiYx_v7AAg", "tE-DkHekZUXd2WE9vTkd1w"], "else": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "soon": [1, "vE-Y9sBf-NFDkiYx_v7AAg"], "absolutely": [1, "tE-DkHekZUXd2WE9vTkd1w"], "lucky": [1, "tE-DkHekZUXd2WE9vTkd1w"], "live": [1, "tE-DkHekZUXd2WE9vTkd1w"], "minute": [1, "tE-DkHekZUXd2WE9vTkd1w"], "away": [1, "tE-DkHekZUXd2WE9vTkd1w"], "crave": [1, "tE-DkHekZUXd2WE9vTkd1w"], "recommend": [1, "tE-DkHekZUXd2WE9vTkd1w"], "everyone": [1, "tE-DkHekZUXd2WE9vTkd1w"]}
